target,tf,weight,iteration
DPAGT1,IRF4,0.0,5
CD68,IRF4,0.06046898,5
DLL1,IRF4,0.0,5
EBF1,IRF4,0.0,5
PAX5,IRF4,0.0,5
NQO1,IRF4,0.0,5
IFIT2,IRF4,0.0,5
GATA3,IRF4,0.0,5
GAS1,IRF4,0.0,5
SLC19A2,IRF4,0.0,5
EIF2AK2,IRF4,0.0,5
DMD,IRF4,0.0,5
DNASE1,IRF4,0.0,5
PRKCA,IRF4,0.0,5
MDM2,IRF4,0.0,5
FAS,IRF4,0.0,5
CA2,IRF4,0.0,5
IL2RA,IRF4,0.0,5
HDC,IRF4,0.0,5
PIM1,IRF4,0.0,5
SPP1,IRF4,0.0,5
CCND3,IRF4,0.0,5
TRH,IRF4,0.0,5
LAT,IRF4,0.0,5
CASP8,IRF4,0.0,5
ERAP1,IRF4,0.0,5
PLAUR,IRF4,0.0,5
CD8A,IRF4,0.0,5
TIMP1,IRF4,0.0,5
HHEX,IRF4,0.0,5
CSF2,IRF4,0.0,5
ABCC2,IRF4,0.0,5
IL1RN,IRF4,0.0,5
ABCB1,IRF4,0.0,5
SREBF1,IRF4,0.0,5
TNFSF10,IRF4,0.05755781,5
PIAS1,IRF4,0.0,5
IL12RB1,IRF4,0.0,5
CD79A,IRF4,0.0,5
MAP2K5,IRF4,0.0,5
TP53,IRF4,0.0,5
ITGA2B,IRF4,0.0,5
IGFBP3,IRF4,0.0,5
CSF1,IRF4,0.0,5
HSPA5,IRF4,0.0,5
HPS4,IRF4,0.0,5
FSD1,IRF4,0.0,5
HIF1A,IRF4,0.0,5
GSC,IRF4,0.0,5
IGBP1,IRF4,0.0,5
LITAF,IRF4,0.0,5
NEU1,IRF4,0.0,5
IL2RB,IRF4,0.0,5
RRAD,IRF4,0.0,5
PNP,IRF4,0.0,5
STAT4,IRF4,0.0,5
TBX21,IRF4,0.0,5
NCOA3,IRF4,0.0,5
ADA,IRF4,0.0,5
IER3,IRF4,0.0,5
APOE,IRF4,0.0,5
IL19,IRF4,0.0,5
CD3E,IRF4,0.0,5
CD69,IRF4,0.0,5
FGL2,IRF4,0.0,5
STMN1,IRF4,0.0,5
PROS1,IRF4,0.0,5
ACTA2,IRF4,0.0,5
ACO1,IRF4,0.0,5
IL18R1,IRF4,0.0,5
LEFTY1,IRF4,0.0,5
RUNX3,IRF4,0.057275757,5
GATA2,IRF4,0.0,5
CNR1,IRF4,0.0,5
CCL19,IRF4,0.0,5
FOXP3,IRF4,0.0,5
CXCL11,IRF4,0.0,5
LIG3,IRF4,0.0,5
POLD1,IRF4,0.0,5
IRF3,IRF4,0.058418654,5
HSD17B1,IRF4,0.0,5
GZMB,IRF4,0.0,5
CCL23,IRF4,0.0,5
CD74,IRF4,0.0,5
CDK6,IRF4,0.0,5
ANXA1,IRF4,0.0,5
TLR7,IRF4,0.0,5
IL27,IRF4,0.0,5
HES6,IRF4,0.0,5
PLEK,IRF4,0.0,5
CHRNA1,IRF4,0.0,5
CD46,IRF4,0.0,5
POLR2K,IRF4,0.0,5
CD38,IRF4,0.0,5
UCP2,IRF4,0.0,5
TNFSF14,IRF4,0.0,5
MDC1,IRF4,0.0,5
PFN1,IRF4,0.0,5
CDKN2C,IRF4,0.0,5
RGCC,IRF4,0.0,5
TNFSF13B,IRF4,0.0,5
HSPA8,IRF4,0.0,5
HSPA1A,IRF4,0.0,5
CITED2,IRF4,0.0,5
CD55,IRF4,0.0,5
ANGPT1,IRF4,0.0,5
MYH10,IRF4,0.0,5
HCFC1,IRF4,0.0,5
AURKA,IRF4,0.0,5
LGALS3BP,IRF4,0.0,5
TBK1,IRF4,0.0,5
FHL2,IRF4,0.0,5
MTF2,IRF4,0.0,5
ID2,IRF4,0.0,5
SLC39A4,IRF4,0.0,5
IL23A,IRF4,0.061396807,5
REL,IRF4,0.0,5
LCN2,IRF4,0.0,5
SLC22A17,IRF4,0.0,5
CXCL10,IRF4,0.0,5
CD200,IRF4,0.0,5
LPIN1,IRF4,0.0,5
CD6,IRF4,0.0,5
SOD2,IRF4,0.0,5
GFI1,IRF4,0.0,5
VCAM1,IRF4,0.0,5
S100A8,IRF4,0.0,5
DHX9,IRF4,0.0,5
SOCS2,IRF4,0.0,5
FANCF,IRF4,0.0,5
NFATC1,IRF4,0.0,5
PDGFD,IRF4,0.0,5
FAIM,IRF4,0.058083404,5
BBC3,IRF4,0.0,5
AATF,IRF4,0.0,5
NUCB2,IRF4,0.0,5
FLT3LG,IRF4,0.0,5
MLC1,IRF4,0.0,5
BIRC2,IRF4,0.0,5
FSCN1,IRF4,0.0,5
IFIT3,IRF4,0.058564045,5
IRS1,IRF4,0.0,5
NR3C1,IRF4,0.0,5
ALOX12,IRF4,0.0,5
EDN1,IRF4,0.0,5
RSAD2,IRF4,0.0,5
SNW1,IRF4,0.0,5
NFE2,IRF4,0.0,5
DUSP1,IRF4,0.0,5
LTB4R,IRF4,0.0,5
SKP2,IRF4,0.0,5
AKAP12,IRF4,0.0,5
TRIM22,IRF4,0.0,5
RHOH,IRF4,0.0,5
MYL9,IRF4,0.0,5
GNLY,IRF4,0.0,5
RBPJ,IRF4,0.0,5
DLD,IRF4,0.0,5
TOE1,IRF4,0.0,5
UBE2G1,IRF4,0.0,5
IFI30,IRF4,0.0,5
KIT,IRF4,0.0,5
APOBEC3G,IRF4,0.059644118,5
PF4,IRF4,0.0,5
SLC9A3R1,IRF4,0.0,5
SPG7,IRF4,0.0,5
PRKCQ,IRF4,0.0,5
SNCA,IRF4,0.0,5
BATF,IRF4,0.0,5
MAD1L1,IRF4,0.0,5
IL24,IRF4,0.0,5
TFRC,IRF4,0.0,5
CXCR4,IRF4,0.0,5
CTLA4,IRF4,0.0,5
QPCT,IRF4,0.0,5
IFITM3,IRF4,0.0,5
CD207,IRF4,0.0,5
TICAM1,IRF4,0.0,5
CAV1,IRF4,0.0,5
KPNA2,IRF4,0.0,5
FOXO1,IRF4,0.0,5
ICOS,IRF4,0.0,5
PMAIP1,IRF4,0.058077257,5
GADD45A,IRF4,0.0,5
C1QB,IRF4,0.0,5
GATA1,IRF4,0.0,5
MCF2L2,IRF4,0.0,5
HES1,IRF4,0.0,5
NFATC2,IRF4,0.0,5
IFNAR1,IRF4,0.0,5
PRKCH,IRF4,0.0,5
SMARCA2,IRF4,0.0,5
FKBP4,IRF4,0.05735581,5
DLK2,IRF4,0.0,5
CCL20,IRF4,0.0,5
RARA,IRF4,0.0,5
NT5E,IRF4,0.0,5
IDO1,IRF4,0.0,5
GLS,IRF4,0.0,5
IKZF1,IRF4,0.05884262,5
ASXL1,IRF4,0.0,5
KRT1,IRF4,0.0,5
RASD1,IRF4,0.0,5
TNFAIP6,IRF4,0.0,5
S100A4,IRF4,0.0,5
EHMT2,IRF4,0.0,5
MKI67,IRF4,0.0,5
S100A9,IRF4,0.0,5
CXCL2,IRF4,0.0,5
PDCD1,IRF4,0.0,5
MYL4,IRF4,0.0,5
SELL,IRF4,0.0,5
CXCR6,IRF4,0.0,5
SFMBT1,IRF4,0.0,5
CDK8,IRF4,0.0,5
SOD1,IRF4,0.0,5
MCAT,IRF4,0.0,5
PTTG1,IRF4,0.0,5
EZH2,IRF4,0.0,5
DAPK1,IRF4,0.0,5
ORMDL3,IRF4,0.0,5
NME1,IRF4,0.0,5
REST,IRF4,0.0,5
GADD45G,IRF4,0.0,5
OPTN,IRF4,0.0,5
RECK,IRF4,0.0,5
IRF9,IRF4,0.0,5
GADD45B,IRF4,0.0,5
EOMES,IRF4,0.0,5
TERF1,IRF4,0.0,5
MIF,IRF4,0.0,5
DPF3,IRF4,0.0,5
FTO,IRF4,0.0,5
S100A11,IRF4,0.0,5
LEF1,IRF4,0.0,5
CLU,IRF4,0.0,5
LAT2,IRF4,0.0,5
ZBTB20,IRF4,0.05924487,5
ARID5A,IRF4,0.0,5
BCL2L11,IRF4,0.0,5
PRKCE,IRF4,0.0,5
KLRK1,IRF4,0.0,5
HSD17B8,IRF4,0.0,5
PARK7,IRF4,0.0,5
GBP1,IRF4,0.0,5
FASTK,IRF4,0.0,5
CYBB,IRF4,0.0,5
IL4R,IRF4,0.0,5
MGMT,IRF4,0.0,5
MPG,IRF4,0.0,5
POLB,IRF4,0.0,5
PLAU,IRF4,0.0,5
SLC2A1,IRF4,0.0,5
LTA,IRF4,0.0,5
RANBP2,IRF4,0.0,5
BLMH,IRF4,0.0,5
GMPS,IRF4,0.0,5
ATF4,IRF4,0.0,5
ERAP2,IRF4,0.0,5
POLH,IRF4,0.0,5
PURA,IRF4,0.0,5
MS4A1,IRF4,0.056879934,5
SP100,IRF4,0.0,5
CD14,IRF4,0.0,5
THBD,IRF4,0.0,5
GP1BA,IRF4,0.0,5
ITGB2,IRF4,0.0,5
MAD2L1,IRF4,0.0,5
PIK3CD,IRF4,0.0,5
ITGA6,IRF4,0.0,5
APP,IRF4,0.0,5
CCR1,IRF4,0.0,5
CD22,IRF4,0.0,5
CD40LG,IRF4,0.0,5
CTSL,IRF4,0.0,5
HMOX1,IRF4,0.0,5
RCAN1,IRF4,0.0,5
CSRP1,IRF4,0.0,5
DDIT3,IRF4,0.0,5
F2R,IRF4,0.0,5
HSPB1,IRF4,0.0,5
S1PR1,IRF4,0.0,5
CYSLTR1,IRF4,0.0,5
SIDT1,IRF4,0.0,5
EIF5B,IRF4,0.0,5
IDE,IRF4,0.0,5
IL6ST,IRF4,0.0,5
MBD1,IRF4,0.0,5
PTGER4,IRF4,0.0,5
RNF149,IRF4,0.0,5
XBP1,IRF4,0.0,5
FOXJ1,IRF4,0.0,5
CHORDC1,IRF4,0.0,5
GLUL,IRF4,0.0,5
GRK5,IRF4,0.0,5
RGS16,IRF4,0.0,5
SSR3,IRF4,0.0,5
TXNRD3,IRF4,0.0,5
IFI6,IRF4,0.0,5
IFITM1,IRF4,0.0,5
ISG20,IRF4,0.0,5
GBP5,IRF4,0.0,5
ADAM10,IRF4,0.0,5
PIM2,IRF4,0.0,5
DNMT3A,IRF4,0.0,5
HBA2,IRF4,0.0,5
HSPA1B,IRF4,0.0,5
CASP3,IRF4,0.0,5
FBXO32,IRF4,0.0,5
ANKRD26,IRF4,0.0,5
FST,IRF4,0.0,5
PJA1,IRF4,0.0,5
TGFB2,IRF4,0.0,5
CCL7,IRF4,0.0,5
CCL13,IRF4,0.0,5
CCL8,IRF4,0.0,5
CASP9,IRF4,0.0,5
C1R,IRF4,0.0,5
CXCL1,IRF4,0.0,5
PTPN22,IRF4,0.0,5
AQP3,IRF4,0.0,5
RBM38,IRF4,0.0,5
INPP5K,IRF4,0.0,5
CD160,IRF4,0.0,5
CASP2,IRF4,0.0,5
NCL,IRF4,0.0,5
CH25H,IRF4,0.0,5
RALGDS,IRF4,0.0,5
CST3,IRF4,0.0,5
RORC,IRF4,0.0,5
CD9,IRF4,0.0,5
ENO2,IRF4,0.0,5
GABPA,IRF4,0.0,5
EED,IRF4,0.0,5
FASN,IRF4,0.0,5
IL12RB2,IRF4,0.0,5
AKR1C1,IRF4,0.0,5
IRS2,IRF4,0.0,5
CCR4,IRF4,0.0,5
F3,IRF4,0.0,5
GATA6,IRF4,0.0,5
TULP3,IRF4,0.0,5
C16orf54,IRF4,0.0,5
IGLL5,IRF4,0.0,5
IKZF3,IRF4,0.0,5
CLDN5,IRF4,0.0,5
TNFRSF18,IRF4,0.0,5
CD2,IRF4,0.0,5
MICB,IRF4,0.0,5
EGR1,IRF4,0.0,5
STK35,IRF4,0.0,5
WWTR1,IRF4,0.0,5
IGFBP2,IRF4,0.0,5
POLR2H,IRF4,0.0,5
ANK1,IRF4,0.0,5
GPR146,IRF4,0.0,5
AIM2,IRF4,0.0,5
ATG4C,IRF4,0.0,5
CREM,IRF4,0.0,5
DCLRE1C,IRF4,0.0,5
DDX50,IRF4,0.0,5
DIMT1,IRF4,0.0,5
GSTK1,IRF4,0.0,5
INO80,IRF4,0.0,5
KIF2A,IRF4,0.0,5
MAN1A1,IRF4,0.0,5
MED16,IRF4,0.0,5
MTMR9,IRF4,0.0,5
PPIP5K2,IRF4,0.0,5
PWP2,IRF4,0.0,5
SEMA4B,IRF4,0.0,5
SNRNP27,IRF4,0.0,5
UBR1,IRF4,0.0,5
ZC3HAV1,IRF4,0.0,5
ZNF181,IRF4,0.0,5
ZNF230,IRF4,0.0,5
ZNF302,IRF4,0.0,5
ZNF655,IRF4,0.0,5
PRR5L,IRF4,0.0,5
IL2,MYOD1,0.0,5
IRF1,MYOD1,0.0,5
CCND1,MYOD1,0.05471513,5
PRF1,MYOD1,0.0,5
IFNG,MYOD1,0.0,5
KRAS,MYOD1,0.0,5
FOS,MYOD1,0.054469414,5
SMC3,MYOD1,0.0,5
IRF8,MYOD1,0.0,5
IRF2,MYOD1,0.0,5
BCL2,MYOD1,0.05419,5
IFNB1,MYOD1,0.0,5
CCL4,MYOD1,0.0,5
SOCS3,MYOD1,0.0,5
CD40,MYOD1,0.0,5
TNF,MYOD1,0.0,5
IL18,MYOD1,0.0,5
OSM,MYOD1,0.0,5
HSPA4,MYOD1,0.0,5
APEX1,MYOD1,0.0,5
HSP90AB1,MYOD1,0.0,5
IL1B,MYOD1,0.0,5
BLK,MYOD1,0.0,5
STAT5A,MYOD1,0.0,5
IL7R,MYOD1,0.0,5
JUNB,MYOD1,0.0,5
SLPI,MYOD1,0.0,5
CDKN1C,MYOD1,0.053663738,5
CAMK4,MYOD1,0.0,5
LGALS3,MYOD1,0.0,5
IL6,MYOD1,0.0,5
STAT5B,MYOD1,0.0,5
MAFB,MYOD1,0.055746816,5
STAT3,MYOD1,0.0,5
CD19,MYOD1,0.0,5
MYC,MYOD1,0.0,5
FCER1G,MYOD1,0.0,5
CCL5,MYOD1,0.0,5
FASLG,MYOD1,0.0,5
MAPK8,MYOD1,0.0,5
MYB,MYOD1,0.0,5
BIRC3,MYOD1,0.0,5
CD86,MYOD1,0.0,5
CDKN2D,MYOD1,0.0,5
SOCS1,MYOD1,0.0,5
MMP9,MYOD1,0.0,5
CDK4,MYOD1,0.0,5
CDKN2A,MYOD1,0.0,5
CEBPD,MYOD1,0.0,5
SH2D1A,MYOD1,0.0,5
IL10,MYOD1,0.0,5
CDKN1B,MYOD1,0.0,5
PIK3R1,MYOD1,0.05676663,5
ACTB,MYOD1,0.06862238,5
CCND2,MYOD1,0.0,5
MSR1,MYOD1,0.0,5
LCK,MYOD1,0.0,5
ACAT1,MYOD1,0.0,5
ACP5,MYOD1,0.0,5
TNFSF11,MYOD1,0.0,5
SHC1,MYOD1,0.0,5
PPIG,MYOD1,0.0,5
NCAM1,MYOD1,0.0,5
CTNND1,MYOD1,0.0,5
CBL,MYOD1,0.0,5
CISH,MYOD1,0.0,5
LYZ,MYOD1,0.0,5
JUN,MYOD1,0.054736353,5
IFI27,MYOD1,0.0,5
PTPN2,MYOD1,0.0,5
SPI1,MYOD1,0.0,5
HBG1,MYOD1,0.0,5
ECE1,MYOD1,0.0,5
IRF7,MYOD1,0.0,5
CCL2,MYOD1,0.0,5
MMP7,MYOD1,0.0,5
IFIT1,MYOD1,0.0,5
OSGEP,MYOD1,0.0,5
FCER2,MYOD1,0.0,5
ID3,MYOD1,0.0,5
NPTX1,MYOD1,0.052818317,5
ACACA,MYOD1,0.0,5
NF1,MYOD1,0.055081517,5
ODC1,MYOD1,0.0,5
CCNB1,MYOD1,0.05395676,5
CXCL9,MYOD1,0.0,5
CTSB,MYOD1,0.057977702,5
CCL3,MYOD1,0.0,5
RETNLB,MYOD1,0.0,5
HBB,MYOD1,0.0,5
ISG15,MYOD1,0.0,5
S100A10,MYOD1,0.0,5
DPAGT1,MYOD1,0.0,5
CD68,MYOD1,0.0,5
DLL1,MYOD1,0.05579671,5
EBF1,MYOD1,0.0,5
PAX5,MYOD1,0.0,5
NQO1,MYOD1,0.0,5
IFIT2,MYOD1,0.0,5
GATA3,MYOD1,0.0,5
GAS1,MYOD1,0.0,5
SLC19A2,MYOD1,0.0,5
EIF2AK2,MYOD1,0.0,5
DMD,MYOD1,0.05476545,5
DNASE1,MYOD1,0.052949104,5
PRKCA,MYOD1,0.0,5
MDM2,MYOD1,0.0,5
FAS,MYOD1,0.0,5
CA2,MYOD1,0.0,5
IL2RA,MYOD1,0.0,5
HDC,MYOD1,0.0,5
PIM1,MYOD1,0.0,5
SPP1,MYOD1,0.0,5
CCND3,MYOD1,0.054844867,5
TRH,MYOD1,0.0,5
LAT,MYOD1,0.0,5
CASP8,MYOD1,0.0,5
ERAP1,MYOD1,0.0,5
PLAUR,MYOD1,0.0,5
CD8A,MYOD1,0.0,5
TIMP1,MYOD1,0.0,5
HHEX,MYOD1,0.0,5
CSF2,MYOD1,0.0,5
ABCC2,MYOD1,0.0,5
IL1RN,MYOD1,0.0,5
ABCB1,MYOD1,0.05538138,5
SREBF1,MYOD1,0.0,5
TNFSF10,MYOD1,0.0,5
PIAS1,MYOD1,0.0,5
IL12RB1,MYOD1,0.0,5
CD79A,MYOD1,0.0,5
MAP2K5,MYOD1,0.0,5
TP53,MYOD1,0.0,5
ITGA2B,MYOD1,0.0,5
IGFBP3,MYOD1,0.0,5
CSF1,MYOD1,0.0,5
HSPA5,MYOD1,0.0,5
HPS4,MYOD1,0.0,5
FSD1,MYOD1,0.054472547,5
HIF1A,MYOD1,0.0,5
GSC,MYOD1,0.0,5
IGBP1,MYOD1,0.0,5
LITAF,MYOD1,0.0,5
NEU1,MYOD1,0.05575547,5
IL2RB,MYOD1,0.0,5
RRAD,MYOD1,0.0549767,5
PNP,MYOD1,0.0,5
STAT4,MYOD1,0.0,5
TBX21,MYOD1,0.0,5
NCOA3,MYOD1,0.0,5
ADA,MYOD1,0.0,5
IER3,MYOD1,0.0,5
APOE,MYOD1,0.0,5
IL19,MYOD1,0.0,5
CD3E,MYOD1,0.0,5
CD69,MYOD1,0.0,5
FGL2,MYOD1,0.0,5
STMN1,MYOD1,0.0,5
PROS1,MYOD1,0.0,5
ACTA2,MYOD1,0.055005062,5
ACO1,MYOD1,0.0,5
IL18R1,MYOD1,0.0,5
LEFTY1,MYOD1,0.0,5
RUNX3,MYOD1,0.0,5
GATA2,MYOD1,0.0,5
CNR1,MYOD1,0.0,5
CCL19,MYOD1,0.0,5
FOXP3,MYOD1,0.0,5
CXCL11,MYOD1,0.0,5
LIG3,MYOD1,0.0,5
POLD1,MYOD1,0.0,5
IRF3,MYOD1,0.0,5
HSD17B1,MYOD1,0.0,5
GZMB,MYOD1,0.0,5
CCL23,MYOD1,0.0,5
CD74,MYOD1,0.0,5
CDK6,MYOD1,0.0,5
ANXA1,MYOD1,0.0,5
TLR7,MYOD1,0.0,5
IL27,MYOD1,0.0,5
HES6,MYOD1,0.0,5
PLEK,MYOD1,0.0,5
CHRNA1,MYOD1,0.0,5
CD46,MYOD1,0.0,5
POLR2K,MYOD1,0.0,5
CD38,MYOD1,0.0,5
UCP2,MYOD1,0.05509825,5
TNFSF14,MYOD1,0.0,5
MDC1,MYOD1,0.0,5
PFN1,MYOD1,0.0,5
CDKN2C,MYOD1,0.0,5
RGCC,MYOD1,0.0,5
TNFSF13B,MYOD1,0.0,5
HSPA8,MYOD1,0.0,5
HSPA1A,MYOD1,0.0,5
CITED2,MYOD1,0.0,5
CD55,MYOD1,0.0,5
ANGPT1,MYOD1,0.0,5
MYH10,MYOD1,0.0,5
HCFC1,MYOD1,0.0,5
AURKA,MYOD1,0.0,5
LGALS3BP,MYOD1,0.0,5
TBK1,MYOD1,0.0,5
FHL2,MYOD1,0.0,5
MTF2,MYOD1,0.0,5
ID2,MYOD1,0.0,5
SLC39A4,MYOD1,0.0,5
IL23A,MYOD1,0.0,5
REL,MYOD1,0.0,5
LCN2,MYOD1,0.0,5
SLC22A17,MYOD1,0.0,5
CXCL10,MYOD1,0.0,5
CD200,MYOD1,0.0,5
LPIN1,MYOD1,0.0,5
CD6,MYOD1,0.0,5
SOD2,MYOD1,0.0,5
GFI1,MYOD1,0.0,5
VCAM1,MYOD1,0.0,5
S100A8,MYOD1,0.059041284,5
DHX9,MYOD1,0.055050313,5
SOCS2,MYOD1,0.0,5
FANCF,MYOD1,0.0,5
NFATC1,MYOD1,0.0,5
PDGFD,MYOD1,0.0,5
FAIM,MYOD1,0.0,5
BBC3,MYOD1,0.0,5
AATF,MYOD1,0.0,5
NUCB2,MYOD1,0.0,5
FLT3LG,MYOD1,0.0544132,5
MLC1,MYOD1,0.05483923,5
BIRC2,MYOD1,0.0,5
FSCN1,MYOD1,0.0,5
IFIT3,MYOD1,0.0,5
IRS1,MYOD1,0.055141762,5
NR3C1,MYOD1,0.0,5
ALOX12,MYOD1,0.0,5
EDN1,MYOD1,0.0,5
RSAD2,MYOD1,0.0,5
SNW1,MYOD1,0.055609636,5
NFE2,MYOD1,0.0,5
DUSP1,MYOD1,0.05530972,5
LTB4R,MYOD1,0.0,5
SKP2,MYOD1,0.0,5
AKAP12,MYOD1,0.0,5
TRIM22,MYOD1,0.0,5
RHOH,MYOD1,0.0,5
MYL9,MYOD1,0.0,5
GNLY,MYOD1,0.0,5
RBPJ,MYOD1,0.0,5
DLD,MYOD1,0.05560566,5
TOE1,MYOD1,0.055343144,5
UBE2G1,MYOD1,0.0,5
IFI30,MYOD1,0.0,5
KIT,MYOD1,0.0,5
APOBEC3G,MYOD1,0.0,5
PF4,MYOD1,0.0,5
SLC9A3R1,MYOD1,0.0,5
SPG7,MYOD1,0.0,5
PRKCQ,MYOD1,0.0,5
SNCA,MYOD1,0.0,5
BATF,MYOD1,0.0,5
MAD1L1,MYOD1,0.0,5
IL24,MYOD1,0.0,5
TFRC,MYOD1,0.0,5
CXCR4,MYOD1,0.0,5
CTLA4,MYOD1,0.0,5
QPCT,MYOD1,0.0,5
IFITM3,MYOD1,0.0,5
CD207,MYOD1,0.0,5
TICAM1,MYOD1,0.0,5
CAV1,MYOD1,0.0,5
KPNA2,MYOD1,0.0,5
FOXO1,MYOD1,0.0,5
ICOS,MYOD1,0.0,5
PMAIP1,MYOD1,0.0,5
GADD45A,MYOD1,0.0,5
C1QB,MYOD1,0.0,5
GATA1,MYOD1,0.0,5
MCF2L2,MYOD1,0.0,5
HES1,MYOD1,0.0,5
NFATC2,MYOD1,0.0,5
IFNAR1,MYOD1,0.0,5
PRKCH,MYOD1,0.0,5
SMARCA2,MYOD1,0.0,5
FKBP4,MYOD1,0.0,5
DLK2,MYOD1,0.0,5
CCL20,MYOD1,0.0,5
RARA,MYOD1,0.0,5
NT5E,MYOD1,0.0,5
IDO1,MYOD1,0.0,5
GLS,MYOD1,0.0,5
IKZF1,MYOD1,0.0,5
ASXL1,MYOD1,0.0,5
KRT1,MYOD1,0.0,5
RASD1,MYOD1,0.0,5
TNFAIP6,MYOD1,0.0,5
S100A4,MYOD1,0.0,5
EHMT2,MYOD1,0.055095505,5
MKI67,MYOD1,0.0,5
S100A9,MYOD1,0.0,5
CXCL2,MYOD1,0.0,5
PDCD1,MYOD1,0.0,5
MYL4,MYOD1,0.054946095,5
SELL,MYOD1,0.0,5
CXCR6,MYOD1,0.0,5
SFMBT1,MYOD1,0.055565305,5
CDK8,MYOD1,0.0,5
SOD1,MYOD1,0.0,5
MCAT,MYOD1,0.0,5
PTTG1,MYOD1,0.0,5
EZH2,MYOD1,0.0,5
DAPK1,MYOD1,0.0,5
ORMDL3,MYOD1,0.0,5
NME1,MYOD1,0.0,5
REST,MYOD1,0.0,5
GADD45G,MYOD1,0.0,5
OPTN,MYOD1,0.0,5
RECK,MYOD1,0.054360658,5
IRF9,MYOD1,0.0,5
GADD45B,MYOD1,0.0,5
EOMES,MYOD1,0.0,5
TERF1,MYOD1,0.0,5
MIF,MYOD1,0.0,5
DPF3,MYOD1,0.0,5
FTO,MYOD1,0.0,5
S100A11,MYOD1,0.0,5
LEF1,MYOD1,0.0,5
CLU,MYOD1,0.0,5
LAT2,MYOD1,0.0,5
ZBTB20,MYOD1,0.0,5
ARID5A,MYOD1,0.0,5
BCL2L11,MYOD1,0.0,5
PRKCE,MYOD1,0.0,5
KLRK1,MYOD1,0.0,5
HSD17B8,MYOD1,0.0,5
PARK7,MYOD1,0.0,5
GBP1,MYOD1,0.0,5
FASTK,MYOD1,0.055884685,5
CYBB,MYOD1,0.0,5
IL4R,MYOD1,0.0,5
MGMT,MYOD1,0.0,5
MPG,MYOD1,0.0,5
POLB,MYOD1,0.0,5
PLAU,MYOD1,0.05511219,5
SLC2A1,MYOD1,0.0557733,5
LTA,MYOD1,0.0,5
RANBP2,MYOD1,0.057342038,5
BLMH,MYOD1,0.0,5
GMPS,MYOD1,0.0,5
ATF4,MYOD1,0.0,5
ERAP2,MYOD1,0.0,5
POLH,MYOD1,0.0,5
PURA,MYOD1,0.0,5
MS4A1,MYOD1,0.0,5
SP100,MYOD1,0.0,5
CD14,MYOD1,0.0,5
THBD,MYOD1,0.0,5
GP1BA,MYOD1,0.0,5
ITGB2,MYOD1,0.0,5
MAD2L1,MYOD1,0.0,5
PIK3CD,MYOD1,0.0,5
ITGA6,MYOD1,0.0,5
APP,MYOD1,0.0,5
CCR1,MYOD1,0.0,5
CD22,MYOD1,0.0,5
CD40LG,MYOD1,0.0,5
CTSL,MYOD1,0.0,5
HMOX1,MYOD1,0.0,5
RCAN1,MYOD1,0.0,5
CSRP1,MYOD1,0.0,5
DDIT3,MYOD1,0.0,5
F2R,MYOD1,0.0,5
HSPB1,MYOD1,0.0,5
S1PR1,MYOD1,0.0,5
CYSLTR1,MYOD1,0.0,5
SIDT1,MYOD1,0.0,5
EIF5B,MYOD1,0.0,5
IDE,MYOD1,0.0,5
IL6ST,MYOD1,0.0,5
MBD1,MYOD1,0.0,5
PTGER4,MYOD1,0.0,5
RNF149,MYOD1,0.0,5
XBP1,MYOD1,0.0,5
FOXJ1,MYOD1,0.0,5
CHORDC1,MYOD1,0.0,5
GLUL,MYOD1,0.0,5
GRK5,MYOD1,0.0,5
RGS16,MYOD1,0.0,5
SSR3,MYOD1,0.0,5
TXNRD3,MYOD1,0.0,5
IFI6,MYOD1,0.0,5
IFITM1,MYOD1,0.0,5
ISG20,MYOD1,0.0,5
GBP5,MYOD1,0.0,5
ADAM10,MYOD1,0.0,5
PIM2,MYOD1,0.0,5
DNMT3A,MYOD1,0.0,5
HBA2,MYOD1,0.0,5
HSPA1B,MYOD1,0.0,5
CASP3,MYOD1,0.0,5
FBXO32,MYOD1,0.0,5
ANKRD26,MYOD1,0.0,5
FST,MYOD1,0.0556904,5
PJA1,MYOD1,0.057164818,5
TGFB2,MYOD1,0.0,5
CCL7,MYOD1,0.0,5
CCL13,MYOD1,0.0,5
CCL8,MYOD1,0.0,5
CASP9,MYOD1,0.0,5
C1R,MYOD1,0.0,5
CXCL1,MYOD1,0.0,5
PTPN22,MYOD1,0.0,5
AQP3,MYOD1,0.0,5
RBM38,MYOD1,0.055937205,5
INPP5K,MYOD1,0.055569634,5
CD160,MYOD1,0.0,5
CASP2,MYOD1,0.0,5
NCL,MYOD1,0.0,5
CH25H,MYOD1,0.0,5
RALGDS,MYOD1,0.0,5
CST3,MYOD1,0.0,5
RORC,MYOD1,0.0,5
CD9,MYOD1,0.0,5
ENO2,MYOD1,0.0,5
GABPA,MYOD1,0.0,5
EED,MYOD1,0.0,5
FASN,MYOD1,0.0,5
IL12RB2,MYOD1,0.0,5
AKR1C1,MYOD1,0.0,5
IRS2,MYOD1,0.0,5
CCR4,MYOD1,0.0,5
F3,MYOD1,0.0,5
GATA6,MYOD1,0.0,5
TULP3,MYOD1,0.0,5
C16orf54,MYOD1,0.0,5
IGLL5,MYOD1,0.0,5
IKZF3,MYOD1,0.0,5
CLDN5,MYOD1,0.0,5
TNFRSF18,MYOD1,0.0,5
CD2,MYOD1,0.0,5
MICB,MYOD1,0.0,5
